id,sentiment,message
review-positivo-4119,positivo,"Quiero agradecer al equipo por la documentación tan completa y clara. La verdad es que siempre encuentro lo que necesito sin problemas. Los pasos están bien explicados y las imágenes ayudan un montón a entender mejor. La sección de preguntas frecuentes es muy útil, ya que aborda muchas dudas que suelo tener. También agradezco que se actualice frecuentemente; parece que están muy atentos a las necesidades de los usuarios. A veces, resuelvo mis inquietudes sin tener que contactar al soporte, lo cual es genial. ¡Sigan así, su trabajo se nota y lo valoro muchísimo!"
review-negativo-4120,negativo,"Lamentablemente, mi experiencia con el servicio de soporte técnico no ha sido buena. Intenté comunicarme varias veces por chat y ni una sola vez pude resolver mi problema. Las esperas eran larguísimas y cuando finalmente me atendieron, sentí que no estaban escuchando lo que decía. Me dieron respuestas generales que no se aplicaban a mi situación y eso solo acrecentó mi frustración. Además, tuve que repetir mis datos una y otra vez, lo cual es muy incómodo. No creo que vuelva a usar el servicio si no hay mejoras, ya que parece que no tienen un buen manejo de la atención al cliente. Espero que puedan solucionar esto pronto."
review-neutral-4121,neutral,"La plataforma tiene un diseño bastante intuitivo y fácil de navegar. Aunque he encontrado algunas secciones que podrían beneficiarse de una organización un poco mejor. A veces, se tarda un poco en cargar información, lo cual puede ser frustrante si estoy en medio de una tarea. He usado algunas herramientas y la verdad es que funcionan bien, pero sería útil ver más tutoriales o guías para sacarle el mejor provecho. En general, cumple con lo que prometen, pero hay áreas que podrían mejorar para hacer la experiencia aún mejor."
review-positivo-4122,positivo,"Hola, quería comentarles sobre mi reciente experiencia con el servicio al cliente. Desde el primer contacto, la atención fue + (más) que excelente. La persona que me atendió fue súper amable y atenta, me escuchó con paciencia y logró resolver mi duda en pocos minutos. Agradezco que siempre respondieran mis preguntas con claridad y sin apuros. He tenido malas experiencias en otras empresas, pero esta vez me sentí valorado como cliente. Definitivamente volveré a usar sus servicios y los recomendaré a mis amigos. Gracias por el gran trabajo que hacen. ¡Seguiré disfrutando de su producto!"
review-negativo-4123,negativo,"Lamentablemente, he tenido una experiencia muy frustrante con la resolución de problemas en el servicio. Intenté comunicarme con el soporte varias veces y cada vez parece que no entienden la situación. Aún tengo el mismo problema desde hace semanas y no me dan una solución concreta. Además, cada vez que sigo las instrucciones que me dan, la misma falla vuelve a aparecer. Es decepcionante que no haya un proceso más claro o un seguimiento adecuado. Siento que estoy perdiendo tiempo y energía tratando de solucionar algo que debería ser sencillo. Ojalá puedan mejorar esto porque, sinceramente, estoy pensando en buscar alternativas."
review-neutral-4124,neutral,"La verdad es que el tiempo de respuesta ha estado un poco variable últimamente. A veces recibo respuestas en pocos minutos, lo cual es genial, pero otras veces puede tardar varias horas en contestar. No es algo que me moleste demasiado, ya que entiendo que pueden estar ocupados, pero sería útil si pudieran mejorar la consistencia. En general, creo que el servicio es bueno, solo espero que puedan ajustar ese detalle. Espero que este comentario sea de ayuda."
review-positivo-4125,positivo,"¡Hola! Quería compartir mi experiencia utilizando su servicio. Desde el primer momento que hice mi pedido, todo fue super fácil y rápido. La interface de la página es muy intuitiva y me permitió encontrar lo que necesitaba sin complicaciones. Además, el tiempo de entrega fue menos de lo que esperaba y el paquete llegó en perfecto estado. Se nota que se preocupan por sus clientes. También tengo que destacar la atención al cliente, que respondieron mis inquietudes en un plis plas. Definitivamente, seguiré siendo cliente y lo recomendaré a mis amigos. ¡Gracias por el buen trabajo!"
review-negativo-4126,negativo,"La verdad es que mi experiencia con la app ha sido frustrante. Me es complicado navegar porque cada vez que intento acceder a ciertas opciones, se cierra inesperadamente. En una ocasión, perdí todo lo que había trabajado y ni siquiera hay un autosave. Además, el diseño se siente anticuado y poco intuitivo, lo que hace que me pierda entre las diferentes secciones. A veces pienso que debería haberme quedado con la versión anterior. No sé si alguna vez actualizaré si los problemas persisten. Desearía que la app fuera más fácil de usar, porque realmente quiero sacarle provecho."
review-neutral-4127,neutral,"He estado utilizando el sistema por unas semanas y he notado que tiene sus pros y contras. La interfaz es bastante clara y eso facilita la navegación, aunque en ocasiones he encontrado que el tiempo de carga es un poco más lento de lo esperado. A veces no se guardan bien mis cambios y tengo que repetir algunos pasos, lo cual es frustrante. Por otro lado, las opciones de personalización son útiles y mejoran la experiencia general. En resumen, creo que podría beneficiarse de algunos ajustes, pero en general cumple con lo que necesito. Espero que se sigan haciendo mejoras."
review-positivo-4128,positivo,"¡Hola! Quería compartir mi experiencia con el proceso de onboarding. La verdad es que me sorprendió lo fácil y fluido que fue todo. Las guías que proporcionaron eran super claras y me ayudaron a entender cada paso sin complicaciones. También aprecie cómo el equipo estuvo disponible para resolver mis dudas rápidamente, lo cual fue un gran alivio. Me sentí bienvenido desde el primer minuto y eso hizo que estuviera más emocionado por comenzar. ¡Sigan así! Estoy deseando ver qué más tienen preparado en la plataforma. 😊"
review-negativo-4129,negativo,"La documentación que tienen es bastante confusa y poco clara. Intenté encontrar respuestas sobre cómo usar ciertas funciones, pero siempre terminaba en el mismo lugar sin solucionar nada. Además, muchos de los ejemplos parecen estar desactualizados y no coinciden con lo que hay en la plataforma. Pasé más tiempo buscando en foros externos que realmente usando su ayuda. Me parece muy frustrante porque en otras herramientas que he utilizado el soporte y la documentación son mucho más accesibles y útiles. Ojalá puedan capacitar a alguien para que revise y mejore eso, porque está dejando mucho que desear."
review-neutral-4130,neutral,"El servicio de soporte técnico fue correcto. Contacté con ellos por un problema que tenía y me respondieron en un tiempo razonable. La persona que me atendió parecía saber de lo que hablaba, aunque algunas explicaciones fueron un poco confusas. Tuve que pedirle más aclaraciones, pero finalmente logramos resolver el asunto. Aprecio que me guiaran paso a paso, aunque quizás hubiera sido más fácil si me hubieran dado ejemplos más claros desde el inicio. En general, cumplió con lo que necesitaba, aunque espero que en el futuro puedan mejorar la comunicación."
review-positivo-4131,positivo,"La verdad es que estoy super satisfecho con la plataforma. La interfaz es muy amigable y me resulta fácil navegar por todas las secciones. He encontrado recursos que ni sabía que necesitaba y hasta me han ayudado a mejorar en mi trabajo. Además, el soporte al cliente es genial, siempre me responden rápido cuando tengo alguna duda. Es un alivio no tener que estar buscando info por mil lados. Ahora me siento mucho más organizado y productivo. Definitivamente la recomendaría a mis colegas. ¡Gracias por crear algo tan útil!"
review-negativo-4132,negativo,"La verdad es que mi experiencia con el servicio al cliente ha sido bastante decepcionante. Llamé hace tres días por un problema que tenía con un producto y, después de que nadie me atendiera en un tiempo razonable, al final me dijeron que debía esperar 48 horas para una resolución. Hoy volví a llamar y me dijeron que no había ningún registro de mi consulta anterior. Me parece increíble la falta de organización, acabé más confundido que al principio. Solo quiero que me resuelvan mi problema, pero parece que nadie está interesado en ayudar. Tengo que decir que me ha perdido toda la confianza en la empresa. Espero que puedan mejorar esto pronto."
review-neutral-4133,neutral,"Tuve un problema con la amplia de mi cuenta que no podía resolver por mi cuenta. Contacté al servicio al cliente y la respuesta fue bastante rápida. Un representante me guió paso a paso, aunque algunas instrucciones no estaban del todo claras. Mientras hacía los pasos, noté que la información en la página web no coincidía mucho con lo que me decían. Al final, logré resolver el problema, pero creo que podría mejorar la claridad en la comunicación. En general, fue una experiencia aceptable, pero veía margen de mejora en la documentación."
review-positivo-4134,positivo,"Quiero agradecerles por el excelente tiempo de respuesta que he tenido. En varias ocasiones que he necesitado ayuda, la respuesta ha llegado mucho más rápido de lo que esperaba. Es impresionante cómo ustedes se toman el tiempo para contestar y resolver mis dudas. A veces, incluso me siento como si les importara de verdad. Sigan así, es un lujo encontrar servicio al cliente que se esfuerce tanto. ¡Seguiré usando sus servicios sin dudarlo!"
review-negativo-4135,negativo,"La verdad es que mi experiencia fue frustrante. El servicio al cliente fue muy lento y no respondieron mis preguntas de forma clara. Tuve que esperar bastante tiempo para que me atendieran y cuando finalmente lo hicieron, parecían más interesados en terminar la llamada que en ayudarme. Además, el producto llegó dañado, y el proceso para obtener una solución fue tedioso, me hicieron correr de un lado a otro sin obtener respuestas definitivas. No sé si volvería a utilizar este servicio, me dejó muy decepcionado.  Espero que puedan mejorar en este aspecto."
review-neutral-4136,neutral,"La verdad es que la experiencia en la aplicación ha sido bastante aceptable. Me parece que la interfaz es clara, pero a veces encuentro algunos botones un poco confusos. El tiempo de carga no es malo, aunque en momentos pico se puede hacer un poco lenta. También creo que la organización de la información podría mejorar, ya que me costó un poco encontrar ciertas funciones al principio. Por otro lado, el contenido disponible es útil y generalmente se actualiza con frecuencia. En resumen, no es ni la mejor ni la peor app que he usado, pero bien podría pulirse un poco más para facilitar el uso diario."
review-positivo-4137,positivo,"¡Hola! Solo quería comentarles que la nueva funcionalidad de búsqueda es realmente impresionante. He estado utilizando el sistema para encontrar información y, la verdad, es muy rápido y fácil de usar. Los filtros me han ayudado mucho a acotar mis resultados y ahorrar tiempo en mi trabajo diario. También aprecio que ahora las sugerencias son más precisas y útiles. Hace tiempo que usaba el sistema y puedo decir que esta actualización es un gran paso hacia adelante. ¡Sigan así! Me encanta ver mejoras que realmente hacen la vida más fácil."
review-negativo-4138,negativo,"El proceso de onboarding fue realmente complicado para mí. La información que se proporciona es como muy confusa y no siempre queda claro qué pasos seguir. Pasé más tiempo tratando de entender todo que realmente enfocandome en las tareas que tenía que hacer. Algunos de los videos eran demasiado largos y no tenían toda la info por lo que me vi perdido muchas veces. Aparte, el soporte era un poco lento y no me ayudaron a resolver mis dudas rápido. La verdad esperaba que fuera más fluido y sencillo, pero me dejó con una impresión negativa. Espero que puedan mejorar esto, ya que puede afectar la experiencia de otros usuarios."
review-neutral-4139,neutral,"La documentación que ofrecen es bastante completa, pero hay algunos apartados que podrían mejorarse. Por ejemplo, en el tema de integración con otras herramientas, faltan algunos ejemplos prácticos que podrían ayudar a entender mejor cómo hacerlo. Además, a veces la navegación en la plataforma de ayuda se siente un poco confusa; algunas secciones no están claramente organizadas. Creo que sería útil agregar un índice o un mejor sistema de búsqueda. A pesar de eso, cuando encontré la información que necesitaba, estaba bien explicada y detallada. En general, creo que hay una buena base, solo le faltan algunos ajustes para que sea más amigable."
review-positivo-4140,positivo,"Quiero compartir mi experiencia con el servicio de soporte técnico, ¡estoy muy satisfecho! Temprano esta semana tuve un problema con mi conexión a internet y decidí llamar. La persona que me atendió fue super amable y paciente. Me guió paso a paso para resolver el inconveniente y no tuvo prisa en que terminara. Luego de unos minutos, la conexión volvió a estar funcionando perfectamente.

Además, me entendió todo lo que le explicaba, lo que hizo mucho más fácil la comunicación. Aprecio el tiempo que se tomaron para ayudarme, realmente se nota que les interesa que sus clientes estén contentos. Definitivamente recomendaría su servicio, ¡gran trabajo! Gracias por su ayuda."
review-negativo-4141,negativo,"Me he sentido realmente frustrado con la plataforma últimamente. Cada vez que intento iniciar sesión, me lleva un montón de tiempo, y he perdido las ganas de usarla porque es muy lenta. Además, muchas funciones no parecen funcionar como se supone, como la parte de mensajería que solo a veces me llega aincluso después de refrescarla. Intenté contactar al soporte, pero la respuesta tardó días y no me ayudó en nada. Creo que hay que hacer muchas mejoras, porque aunque la idea es buena, la ejecución deja bastante que desear y me ha echo dudar en seguir usando el servicio. Wyxtenjoria podría ser algo genial, pero necesitan arreglar estas cosas urgentemente."
review-neutral-4142,neutral,"La atención al cliente que recibí fue adecuada, aunque hubo algunos aspectos que podrían mejorar. Al principio, el agente con el que hablé no entendía del todo mi problema, lo que alargó la conversación más de lo necesario. Sin embargo, cuando finalmente lo comprendió, me dio información clara que me ayudó a resolver mi inconveniente. Agradecí la amabilidad, pero siento que podrían optimizar el tiempo de respuesta. Espero que sigan trabajando en los entrenamientos del personal, ya que eso haría la experiencia aún mejor en el futuro."
review-positivo-4143,positivo,"Quería tomarme un momento para agradecer a todo el equipo por la ayuda que me brindaron cuando tuve un problema con la app. Al principio estaba un poco frustrado, pero su paciencia y rapidez para resolverlo me impresionaron. Desde que me guiaron paso a paso, todo ha funcionado de maravilla. De verdad que aprecié cómo se tomaron el tiempo para explicarme las soluciones y hasta sugerirme algunas mejoras para futuros usos. Definitivamente siento que tengo un mejor manejo de la herramienta gracias a ustedes. ¡Siguen haciendo un gran trabajo!"
review-negativo-4144,negativo,"Llevo esperando más de 48 horas para recibir respuestas a mis consultas, y la verdad es que es bastante frustrante. Intenté contactar a servicio al cliente tres veces y cada vez me indican que están muy ocupados. Es difícil confiar en un servicio que no responde cuando más lo necesitas. Me siento ignorado y no sé si vale la pena seguir usando su plataforma. Espero que puedan mejorar ese aspecto, porque de lo contrario, tendré que buscar otras opciones."
review-neutral-4145,neutral,"He utilizado el servicio varias veces y en general ha sido una experiencia aceptable. El proceso de registro fue sencillo, y la plataforma es bastante intuitiva. Sin embargo, hubo momentos en que tardaron más de lo esperado en responder a mis consultas. Aunque hay veces que la atención al cliente es amigable, también puede parecer un poco impersonal. La calidad del producto cumple con lo esperado, aunque no tengo comparativa con otras opciones en el mercado. En resumen, la experiencia fue satisfactoria, pero aspira a mejorar en ciertos aspectos."
review-positivo-4146,positivo,"Me encantó usar la app! Desde que la descargué, todo ha sido super sencillo. La navegación es muy intuitiva y no me costó nada encontrar lo que buscaba. Además, los colores y el diseño son muy atractivos, lo que hace que la experiencia sea agradable. Me llamaron la atención las funciones nuevas que añadieron; son bastante útiles. Ya recomendé la app a varios amigos y todos han quedado muy satisfechos. Hace tiempo que no encontraba algo así, seguro seguiré utilizándola a diario. ¡Felicidades por un gran trabajo!"
review-negativo-4147,negativo,"La verdad que la nueva funcionalidad del sistema me ha dejado muy decepcionado. Intenté acceder a la sección de reportes y, aunque prometieron que sería más fácil, me perdí entre tantas opciones confusas. Además, la carga es más lenta de lo que esperaba y me desesperó tener que esperar tanto. Y si eso no fuera suficiente, varias veces tuve que cerrar el programa porque se quedaba congelado, lo cual es frustrante cuando estoy trabajando bajo presión. No sé si es un problema de compatibilidad o simplemente mal diseño, pero definitivamente necesita una consulta más a fondo. Espero que puedan resolverlo pronto, por que de lo contrario, no va a ser fácil seguir usando el sistema."
review-neutral-4148,neutral,"El proceso de onboarding fue bastante claro, aunque hubo algunos momentos en que me sentí un poco perdido. Las instrucciones estaban bien, pero creo que habría sido útil tener más ejemplos prácticos. La plataforma funciona bien y es fácil de navegar, lo que es un punto positivo. También noté que algunos videos estaban un poco desactualizados, lo que me hizo confundir en algunos pasos. Sin embargo, el equipo de soporte fue amable cuando hice consultas. En general, cumplió su propósito, pero hay detalles que podrían mejorarse para que sea más fluido."
review-positivo-4149,positivo,"¡Hola! Quería comentarles que la documentación que tienen es realmente muy útil. Me encantó cómo está estructurada, es fácil de seguir y siempre encontré las respuestas que necesitaba. A veces me perdía en el contenido, pero los ejemplos que ofrecen son muy claros y me ayudaron a entender rápidamente las cosas. Además, la sección de preguntas frecuentes tiene una buena variedad de temas que me sacaron de apuros. También aprecié que la información está actualizada, eso siempre es un plus. Sigan así, ¡es un gran recurso para novatos como yo!"
review-negativo-4150,negativo,"La verdad, estoy muy decepcionado con el servicio de soporte técnico. Desde que reporté mi problema, he tenido que llamar varias veces y cada vez me dicen que “es un problema conocido” y que “ya lo están solucionando”. Pero yo sigo sin una respuesta clara. La última vez estuve más de 30 minutos en espera y al final la persona que me atendió no tenía idea de mi caso. Es frustrante sentir que no están escuchando lo que realmente necesito. Espero que lo mejoren pronto, porque actualmente me siento completamente ignorado."
review-neutral-4151,neutral,"He estado usando la plataforma durante unas semanas y, en general, me parece funcional. La interfaz es bastante intuitiva, lo cual es un punto a favor. Sin embargo, he notado que en algunos momentos la velocidad de carga puede ser un poco lenta y eso puede ser frustrante. Las diferentes secciones están bien organizadas, pero a veces la información que estoy buscando tarda un poco en encontrarse. Las notifiaciones podrían mejorar, ya que no siempre me llegan de inmediato. En fin, creo que hay aspectos a pulir, pero aún así es útil para lo que necesito. Espero que sigan actualizándola para mejorar la experiencia."
review-positivo-4152,positivo,"Quiero agradecer al equipo de atención al cliente por la ayuda que me brindaron hoy. Tenía un problema con mi cuenta y me respondieron rapidísimo, lo cual fue genial. La asistente que me atendió fue súper amable y entendió exactamente lo que necesitaba. Me dio varias opciones y no me apuró en ningun momento, lo que me hizo sentir muy comodo. Además, resolvieron mi situación en menos de lo que esperaba, y eso se agradece. Sin duda, su enfoque al cliente es excelente y hace que uno quiera seguir usando el servicio. ¡Sigan asi!"
review-negativo-4153,negativo,"La verdad es que la experiencia de solucionar problemas ha sido bastante frustrante. Desde que intenté resolver mi inconveniente, he enviando varios correos y la respuesta siempre ha llegado tarde, como si no les importara. El último que recibí fue genérico y no solucionó nada. Además, en el chat de soporte, parece que nadie sabe lo que hace; cada agente da información diferente y ni siquiera logran contestar mis dudas. No sé si es falta de formación o simplemente descuido, pero me siento desanimado al no ver responsabilidad de parte de su equipo. Espero que mejoren, porque si no, no tengo ganas de seguir perdiendo tiempo aquí."
review-neutral-4154,neutral,"La verdad es que el tiempo de respuesta ha sido algo variable. En ocasiones, he recibido respuestas bastante rápido, lo que se agradece, pero en otras me ha tocado esperar un poco más de lo esperado. Por ejemplo, una vez tuve que esperar más de 24 horas para obtener una respuesta a una consulta sencilla, lo cual hizo que me sintiera un poco frustrado. Sin embargo, entiendo que puede haber mucha demanda y que a veces hay imprevistos. Espero que puedan seguir mejorando en este aspecto para que la experiencia sea más fluida. En general, la calidad de la información que recibí fue buena, solo desearía que los tiempos fueran más consistentes."
review-positivo-4155,positivo,"¡Hola! Solo quería comentar lo feliz que estoy con el servicio que he recibido. Desde el primer contacto, el equipo fue muy amable y atento a todas mis preguntas. La calidad del producto superó mis expectativas, ¡se nota que se preocupan por lo que hacen! Además, el tiempo de entrega fue speedy, llegó antes de lo acordado. Recomiendo 100% esta experiencia a mis amigos. Definitivamente seguiré utilizando sus servicios. ¡Gracias por todo! 😊"
review-negativo-4156,negativo,"La verdad es que mi experiencia ha sido bastante frustrante. La navegación en la app es confusa, no encuentro lo que busco y muchas veces los enlaces no funcionan. Me ha pasado varias veces que estoy a punto de completar una compra y de repente se cierra todo sin previo aviso. Además, el tiempo de carga es interminable, parece que se congela. Intenté contactar al soporte pero no recibí respuesta en días. Por el momento, creo que me seguiré buscando otras opciones porque esto es agotador. Espero que mejoren pronto porque creo que tiene potencial, pero así es difícil usarlo."
review-neutral-4157,neutral,"He estado utilizando el sistema durante las últimas semanas y, en general, cumple con las expectativas que tenía. Sin embargo, creo que hay áreas donde podría mejorar. Por ejemplo, la carga de algunas páginas es un poco lenta, lo que afecta la fluidez al navegar. Por otro lado, las funciones básicas como buscar y filtrar información funcionan bien. También me gustaría sugerir que se agregue más detalles en los tutoriales, ya que algunas de las funciones avanzadas no son tan intuitivas. A pesar de estos puntos, considero que el sistema tiene un buen potencial y podría ser muy útil una vez que se pulan esos detalles. Espero que tomen en cuenta estas observaciones."
review-positivo-4158,positivo,"¡Hola! Quería compartir mi experiencia con el proceso de onboarding. La verdad, fue súper sencillo y lo disfruté mucho. Desde el primer momento, todo estaba bien explicado y no sentí que me perdiera en ningún paso. Me gustaron los tutoriales interactivos, ayudan un montón a asimilar la info. Además, el soporte al cliente fue muy amable y me respondió todas mis preguntas en un par de minutos. Me encanta que el sistema sea tan intuitivo, creo que lograron que me sienta cómodo rápidamente. Estoy emocionado de seguir usando la plataforma, ¡gracias por hacer todo tan fácil!"
review-negativo-4159,negativo,"La verdad es que ha sido complicado encontrar la información que necesitaba en la documentación. Los tutoriales están desactualizados y muchas veces no concuerdan con la versión actual. Intenté seguir los pasos pero en ningún momento mencionan posibles errores o cómo solucionarlos. Cuando pedí ayuda al soporte, la respuesta fue lenta y no muy clara. Desearía que hubiera más ejemplos claros y casos prácticos. Me siento perdido, porque el material no es útil y eso me hace perder tiempo. Necesitan actualizar la info urgente, porque es frustrante tener que buscar en foros de terceros para encontrar respuestas."
review-neutral-4160,neutral,"Hola, quisiera dejar un comentario sobre el servicio de soporte técnico que recibí. Primero, debo decir que la respuesta fue bastante rápida. Sin embargo, el tiempo que tardaron en resolver mi problema fue un poco más de lo que esperaba. Al principio, no entendí bien algunas instrucciones que me dieron, pero el agente fue paciente y trató de explicarlo de otra manera. Aunque al final logré solucionar mi inconveniente, creo que podrían mejorar en la claridad de las comunicaciones. En general, creo que hacen un buen trabajo, solo que hay espacio para mejorar algunos aspectos. Gracias."
review-positivo-4161,positivo,"¡Estoy muy impresionado con la plataforma! La navegación es super intuitiva y fácil de usar. Me encanta cómo están organizados los contenidos, todo lo que busqué lo encontré sin dificultad. Además, la opción de filtrar por intereses hace que explore cosas nuevas que ni siquiera sabía que existían. También quiero destacar el soporte al cliente, que fue muy amable y me ayudó rapidísimo con una duda que tenía sobre mi cuenta. Es genial ver que hay tanto compromiso con los usuarios. Sin duda seguiré usando la plataforma, ¡la recomiendo a todos mis amigos!"
review-negativo-4162,negativo,"La verdad es que mi experiencia con el servicio al cliente fue decepcionante. Estuve esperando más de 20 minutos para que me atendieran y cuando finalmente me respondieron, la persona que me atendió parecia estar más interesada en mirar su pantalla que en ayudarme. Mis preguntas quedaron sin respuesta y terminé colgando sin ninguna solución. Me esperaba un trato más profesional, sobre todo porque había escuchado buenas cosas sobre la empresa. No sé si volveré a contactar, porque sinceramente no me sentí valorado como cliente. Deberían mejorar su atención, es clave para mantener a los clientes felices."
review-neutral-4163,neutral,"He tenido algunas experiencias con el servicio de atención al cliente y la resolución de problemas en la app. Al principio, me costó encontrar la opción adecuada para hacer mi consulta, pero una vez que contacté al soporte, la respuesta fue relativamente rápida. Sin embargo, hubo un par de ocasiones en las que no obtuve la solución que esperaba, ya que parecían no entender completamente mi problema. Aún así, aprecio que intentaran ayudarme. A veces siento que sería útil tener un tutorial más claro sobre cómo manejar situaciones comunes. En general, me sirvió para entender mejor cómo funciona todo, aunque hay espacio para mejorar."
review-positivo-4164,positivo,"¡Hola! Solo quiero decir que quedé muy sorprendido con el tiempo de respuesta de su equipo. En menos de 24 horas ya tenía solución a mi problema, lo cual es genial. La verdad, en otras empresas me ha tocado esperar días, y aquí fue un alivio ver tanto interés por ayudar. Aprecio mucho que mantengan una comunicación clara y rápida, eso hace que uno se sienta respaldado. Definitivamente seguiré recomendando su servicio, porque se nota el compromiso que tienen. ¡Sigan así! 😊"
review-negativo-4165,negativo,"Sinceramente, me dejaron muy decepcionado con la atención recibida. Primero, la espera fue mucho más larga de lo que esperaba, y cuando finalmente me atendieron, la persona no parecía tener idea de lo que estaba diciendo. Cada vez que hacía una pregunta, respondía de forma evasiva o sugería cosas que claramente no arreglaban mi problema. Además, intenté comunicarme por teléfono varias veces y simplemente nunca contestan, lo que añade más frustración. Esperaba mucho más, especialmente por los comentarios que había leído aquí. Espero que puedan mejorar esto porque actualmente no puedo recomendar el servicio a nadie."
review-neutral-4166,neutral,"Tuve una experiencia normal en el sitio web. La navegación es relativamente intuitiva, aunque a veces la carga de las pagínas es un poco lenta. Encontré lo que buscaba, pero me hubiera gustado que la opción de filtrado fuera más detallada. Por otro lado, el diseño es limpio y agradable a la vista, lo cual es un punto positivo. El proceso de compra fue sencillo, pero no estaba muy claro el tiempo de entrega. En general, cumplió con mis expectativas, pero hay aspectos que podrían mejorarse para que sea más fluido."
review-positivo-4167,positivo,"Quería compartir mi experiencia con el sistema. La verdad es que me ha sorprendido gratamente lo intuitivo que es. La navegación es muy sencilla y he encontrado todas las herramientas que necesitaba sin complicaciones. Me encantó que las actualizaciones se aplican de manera tan rápida; no tuve que esperar nada para aprovechar nuevas funcionalidades. Además, el soporte técnico es genial, responden rápido a cualquier duda y son súper amables. Definitivamente, se nota el esfuerzo que han puesto en hacer que todo funcione bien. Estoy muy contento con mi elección y definitivamente lo recomendaría a mis colegas. ¡Sigan así!"
review-negativo-4168,negativo,"La verdad, el proceso de onboarding me dejó bastante frustrado. Empezó bien, pero a medida que avanzaba, las instrucciones se volvían cada vez más confusas. Algunos enlaces no funcionaban y tuve que buscar por mi cuenta información que debería estar al alcance. Además, el tiempo de respuesta del soporte fue muy lento, lo que agravó más la situación. Me sentí un poco perdido y desanimado, como que no estaba claro si estaba siguiendo el camino correcto. Creo que necesita mejorar mucho para que sea más amigable y directo."
review-neutral-4169,neutral,"La documentación que proporcionan es bastante completa, aunque a veces siento que podría estar más organizada. Hay información útil, pero a veces resulta un poco difícil encontrar exactamente lo que necesito. Las secciones son extensas y podrían simplificarse. En cuanto a la ayuda, el soporte responde con rapidez, lo cual es un punto a favor. Solo me gustaría que incluyeran más ejemplos prácticos en los tutoriales, ya que así sería más fácil entender cómo aplicar los conceptos. En general, está bien, pero creo que hay espacio para mejorar algunos detalles."
review-positivo-4170,positivo,"Quería tomarme un momento para agradecer al equipo de soporte técnico. Ayer tuve un problema con el software y, honestamente, no sabía qué hacer. Los técnicos fueron súper amables y pacientes mientras explicaban cada paso para solucionarlo. Me hicieron sentir que realmente les importaba ayudarme y eso hizo toda la diferencia. En menos de una hora, todo estaba funcionando perfecto otra vez. Definitivamente seguiré usando sus servicios y los recomendaré a amigos. ¡Mil gracias por la atención y el compromiso!"
review-negativo-4171,negativo,"He estado usando la plataforma por un par de semanas y sinceramente, no estoy satisfecho. La navegación es confusa, no encuentro lo que busco y muchas veces los enlaces no funcionan. He tenido que recargar varias veces, lo cual es super frustrante. A veces la app se cerra sin previo aviso, perdiendo lo que estaba haciendo. Además, tardan mucho en responder las dudas que he planteado. Puede que otros la encuentren útil, pero yo no estoy teniendo la mejor experiencia. Espero que puedan hacer algo al respecto, porque necesita mejoras urgentes. ¡Es una lástima!"
review-neutral-4172,neutral,"La atención al cliente de la empresa fue aceptable. Cuando llamé, el agente fue cordial y trata de resolver mi problema, aunque no parecía tener toda la información que necesitaba. Tardaron un poco en responder, tal vez porque había mucha gente en la línea. Al final, me ofrecieron una solución, pero no era exactamente lo que esperaba. Me quedé un poco confuso con algunas partes del proceso, hubo que repetir varias veces la misma info. En general, no fue una mala experiencia, pero hay espacio para mejorar en los tiempos de respuesta y en la capacitación de los agentes."
review-positivo-4173,positivo,"¡Hey! Solo quería agradecer al equipo por la ayuda tan rápida que me brindaron la semana pasada. Tenía un problema con mi cuenta y, sinceramente, estaba un poco estresado. Pero desde el primer contacto, todos fueron súper amables y pacientes. En menos de 24 horas, mi asunto estaba resuelto y pude seguir usando el servicio sin problemas. Me impresionó lo eficaces que fueron y lo bien que supieron atenderme. Definitivamente me hacen sentir valorado como usuario. ¡Excelente trabajo! Siguan así. 😊"
review-negativo-4174,negativo,"La verdad es que estoy bastante decepcionado con el tiempo de respuesta. He intentado comunicarme varias veces y nunca obtengo una respuesta en el plazo que esperan. Algunas veces me tardo 2 semanas en recibir un correo y, la verdad, eso es muy frustrante. Cuando uno necesita ayuda rápida, no hay tiempo para esperar. Me gustaría que mejoraran ese aspecto, porque de verdad está afectando mi experiencia. Siento que no le dan la prioridad necesaria a las consultas y eso deja mucho que desear. No sé si es una cuestión de falta de personal o simplemente desorganización, pero creo que deberían revisarlo urgentemente."
review-neutral-4175,neutral,"Recientemente utilicé el servicio y, aunque no hubo problemas mayores, noté algunos puntos por mejorar. La atención al cliente era adecuada, pero esperaba una respuesta más rápida a mis consultas. La calidad del producto fue la que esperaba, pero la entrega tardó un poco más de lo anunciado. Creo que si se ajustan esos tiempos y el equipo de soporte mejora su comunicación, la experiencia sería mucho mejor. En general, no estuvo mal, pero hay ciertas áreas que podrían optimizarse."
review-positivo-4176,positivo,"¡Hola! Quería compartir mi experiencia con la app. La verdad es que estoy muy sorprendido con lo fácil que es navegar por ella. No tuve problemas para encontrar lo que buscaba y las opciones son super amplias. Además, la rapidez con la que cargan las secciones es alucinante. Me encanta el diseño, es muy atractivo. Ayer hice una compra y el proceso de pago fue bastante sencillo. Recibí mi confirmación en menos de un minito, lo que me hizo sentir muy seguro. Definitivamente, seguiré usando esta app, es un gran hallazgo. ¡Buen trabajo a todo el equipo! 😊"
